experiment,epoch,train_loss,selection_score,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc
exp_lr_0.0003,11,0.897310268994487,0.36063218390804597,0.7377339030499485,0.23360789241007027,0.7904267044559912,0.36063218390804597,0.8378572892272679
exp_lr_0.0003,12,0.8962385785406356,0.354264421749931,0.7242375128922941,0.2268369195422613,0.8083766336010078,0.354264421749931,0.837985310937563
exp_lr_0.0003,13,0.8967802898178964,0.3552053552750854,0.7275084720789745,0.22811338498052036,0.8020784128483703,0.3552053552750854,0.8379417373833753
exp_lr_0.0003,14,0.8953554944190918,0.3513384970784074,0.7186680418447031,0.22399826727312108,0.8142024877971973,0.3513384970784074,0.8378615212970407
exp_lr_0.0003,15,0.8957184659067379,0.3540214014497756,0.724266980993075,0.22671205623590787,0.8074319004881121,0.3540214014497756,0.8378933110899739
exp_lr_0.0003,16,0.8943925458510589,0.35732693190242526,0.7317666126418152,0.23029668729523117,0.7968823807274446,0.35732693190242526,0.8377827052362073
exp_lr_0.0001,1,1.031206820527263,0.35146918087406515,0.7304110800058936,0.22678620437288446,0.7806644622894032,0.35146918087406515,0.829634782053359
exp_lr_0.0001,2,0.9270109279090253,0.3526746820003485,0.7263150139973479,0.22645900465449337,0.7967249252086286,0.3526746820003485,0.834304606783399
exp_lr_0.0001,3,0.9176863602367087,0.35416811998604814,0.7271843229703846,0.22747434920919396,0.7994016690284994,0.35416811998604814,0.8352319086829963
exp_lr_0.0001,4,0.9147766880534577,0.35272953712032107,0.7243259171946368,0.22602527155841276,0.8027082349236341,0.35272953712032107,0.8357839499996479
exp_lr_0.0001,5,0.9127681897607104,0.35234876181278885,0.7233240017680861,0.22558848209159563,0.8042827901117934,0.35234876181278885,0.83620190752118
exp_lr_0.0001,6,0.909146878657703,0.35270997103847745,0.7233829379696478,0.22579790756191234,0.805384978743505,0.35270997103847745,0.8363297039988533
exp_lr_0.0001,7,0.909826975935688,0.3574782979934538,0.7339030499484308,0.23091418853702256,0.7910565265312549,0.3574782979934538,0.8363321188508829
exp_lr_0.0001,8,0.9078799565119582,0.35299003322259137,0.7245321939001031,0.2262142381902861,0.8030231459612659,0.35299003322259137,0.8365935960084726
exp_lr_0.0001,9,0.9060053689606933,0.3544074009425729,0.7275232061293649,0.22768457881044227,0.7992442135096836,0.3544074009425729,0.836736223286448
exp_lr_0.0001,10,0.9060760363816059,0.354756323688906,0.7282599086488876,0.2280496581504138,0.7982994803967879,0.354756323688906,0.8368685192976328
exp_lr_0.0001,11,0.9046165622493947,0.3559697555829084,0.7301753351996464,0.22917044013765622,0.7968823807274446,0.3559697555829084,0.8369256503199716
exp_lr_0.0001,12,0.9037403660752662,0.3539020591797889,0.7249300132606453,0.22680092264017032,0.8050700677058731,0.3539020591797889,0.8370852545068094
exp_dropout_0,1,0.9182386343429084,0.3518888700660681,0.7181523500810373,0.22418407874287688,0.8176665092111478,0.3518888700660681,0.8366877534821994
exp_dropout_0,2,0.8987186656052153,0.35678267922000073,0.7312361868277589,0.2298709560159942,0.7965674696898126,0.35678267922000073,0.837406067662915
exp_dropout_0,3,0.8946133194331783,0.36191801897505405,0.7433475762487107,0.2358220355165171,0.7778302629507164,0.36191801897505405,0.8375060696672294
exp_dropout_0,4,0.8919711084088524,0.36116783091527854,0.7372476793870635,0.23376924503802635,0.7937332703511258,0.36116783091527854,0.8377806755831501
exp_dropout_0,5,0.8901307580929388,0.3564579015771541,0.7300574627965227,0.2294059137354191,0.7989293024720516,0.3564579015771541,0.8370737919579867
exp_dropout_0,6,0.8884982496548162,0.3564031937519612,0.7280241638426403,0.22888490819525303,0.8047551566682413,0.3564031937519612,0.8371793825467277
exp_dropout_0,7,0.8874184772348173,0.3704136480486095,0.7618388094887284,0.24607980127309423,0.7487009919697686,0.3704136480486095,0.8364592716239614
exp_dropout_0,8,0.8850374183285025,0.35287648635645064,0.7225578311477825,0.22570009231986635,0.8083766336010078,0.35287648635645064,0.8369820749309057
exp_dropout_0,9,0.8836713900281077,0.359726789779914,0.738956829232356,0.23344277673545966,0.783656117146906,0.359726789779914,0.8364163596905998
exp_dropout_0,10,0.8819087366295169,0.3637030785601585,0.7444968321791661,0.23710649698593436,0.7803495512517714,0.3637030785601585,0.8366863317012748
exp_dropout_0,11,0.8801125112758507,0.3594635300867819,0.7368203919257403,0.23273740422567912,0.7891670603054637,0.3594635300867819,0.8360428996888971
exp_dropout_0,12,0.8782127203964455,0.354972862479735,0.7303374097539413,0.2286700267901739,0.7929459927570461,0.354972862479735,0.8356160813112697
exp_dropout_0.1,1,0.9225971842235818,0.3520797315163226,0.7183880948872845,0.22433903576982892,0.8176665092111478,0.3520797315163226,0.8366974077713941
exp_dropout_0.1,2,0.9022206920221665,0.35657279471223147,0.7303521438043318,0.22954010501539018,0.7984569359156038,0.35657279471223147,0.8374877823140225
exp_dropout_0.1,3,0.8982920217205904,0.35812946063984663,0.7336525710917932,0.231203007518797,0.7940481813887577,0.35812946063984663,0.8377044317812352
exp_dropout_0.1,4,0.8952798129861305,0.3578502202643172,0.731530867835568,0.23052124954594988,0.7994016690284994,0.3578502202643172,0.8381637271672382
exp_dropout_0.1,5,0.8939327438736578,0.35644257703081234,0.7291881538234861,0.2291863658877032,0.8014485907731066,0.35644257703081234,0.8373575607464732
exp_dropout_0.1,6,0.892075810563391,0.35630052139832735,0.7289671430676293,0.22905606046972016,0.8016060462919226,0.35630052139832735,0.8375452934164103
exp_dropout_0.1,7,0.8913754697570123,0.36727549467275494,0.7550022101075585,0.24215966681720105,0.7598803338056999,0.36727549467275494,0.8369003231676048
exp_dropout_0.1,8,0.8897271685916118,0.3559292222183136,0.7302342714012082,0.22916289182822974,0.7965674696898126,0.3559292222183136,0.837385284834638
exp_dropout_0.1,9,0.8877627356564671,0.360189231158138,0.738956829232356,0.23369259606373008,0.7852306723350654,0.360189231158138,0.8370141680200396
exp_dropout_0.1,10,0.8876400366545879,0.3640318537088925,0.7458376307646972,0.23766427574255042,0.7773578963942687,0.3640318537088925,0.8372701871257447
exp_dropout_0.1,11,0.8858426912343175,0.36060814978772815,0.7403712980698394,0.23429837797057715,0.7823964729963785,0.36060814978772815,0.836976716698024
exp_dropout_0.1,12,0.8838871633679108,0.35408873195119395,0.7277884190363931,0.22757504943375875,0.7973547472838923,0.35408873195119395,0.8366992710594464
exp_dropout_0.2,1,0.926500623753845,0.35027444602561497,0.7174598497126861,0.2231576220696801,0.8138875767595655,0.35027444602561497,0.8365937227018221
exp_dropout_0.2,2,0.9050306074068504,0.35363796012534005,0.7234271401208192,0.2263111502864698,0.8085340891198236,0.35363796012534005,0.8374763364017005
exp_dropout_0.2,3,0.9006278931805698,0.35637103564412015,0.7296891115367614,0.2292691734753758,0.7997165800661313,0.35637103564412015,0.8375901006310943
exp_dropout_0.2,4,0.898108774991721,0.35754544173594477,0.7312803889789303,0.23029450469664656,0.7990867579908676,0.35754544173594477,0.8380671062117112
exp_dropout_0.2,5,0.8971656906585509,0.35573232851859604,0.7279210254899072,0.2284971538702882,0.8027082349236341,0.35573232851859604,0.8376518463627167
exp_dropout_0.2,6,0.8953073537022309,0.35505180446422363,0.7266833652571092,0.22783454553567445,0.8039678790741616,0.35505180446422363,0.8376393856238661
exp_dropout_0.2,7,0.8943703040745417,0.3635960044395117,0.7465448651834389,0.23763238067604817,0.7737364194615022,0.3635960044395117,0.8372929125853844
exp_dropout_0.2,8,0.8934761805757759,0.35613824298537,0.7315456018859584,0.22959857839340228,0.7934183593134939,0.35613824298537,0.8376146330706309
exp_dropout_0.2,9,0.8913885321293585,0.3629281199470822,0.7445705024311183,0.23670964958535065,0.7775153519130845,0.3629281199470822,0.8373143877480271
exp_dropout_0.2,10,0.8907755479481378,0.3631602242549425,0.74560188595845,0.2371273060064544,0.7751535191308455,0.3631602242549425,0.8374825725299144
exp_dropout_0.2,11,0.8894316474147298,0.3638767490543171,0.7447915131869751,0.23728326468052496,0.7800346402141395,0.3638767490543171,0.8374184324219553
exp_dropout_0.2,12,0.8880943290058746,0.3551089941939297,0.7266980993074996,0.2278689987506693,0.8041253345929775,0.3551089941939297,0.8369618564639134
exp_dropout_0.2,13,0.8884884315469154,0.3545574088172192,0.7251804921172831,0.22721426353838647,0.8066446228940324,0.3545574088172192,0.8370606708780406
exp_dropout_0.2,14,0.8859715165152111,0.35961490283096526,0.7363636363636363,0.23270032422417786,0.7910565265312549,0.35961490283096526,0.8364665149003191
exp_dropout_0.2,15,0.8855638698537823,0.357295723257201,0.7300869308973037,0.2298663777537017,0.8017635018107385,0.357295723257201,0.836515784536321
exp_dropout_0.2,16,0.884911527444935,0.3603196788875748,0.7370119345808163,0.23324981440237566,0.7915288930877027,0.3603196788875748,0.8363334126587271
exp_dropout_0.5,1,0.9458243755416069,0.35255592706214883,0.7232503315161338,0.22568402471315094,0.805227523224689,0.35255592706214883,0.8361563068733965
exp_dropout_0.5,2,0.9177444280638256,0.3523842195540309,0.7218505967290408,0.2252730382911531,0.8086915446386396,0.3523842195540309,0.8370833195538319
exp_dropout_0.5,3,0.912502852607043,0.3551532033426184,0.7271253867688228,0.2279940989762618,0.8030231459612659,0.3551532033426184,0.8371563243570789
exp_dropout_0.5,4,0.9094144874320084,0.35717329545454546,0.7332842198320318,0.23059287450135266,0.7918438041253346,0.35717329545454546,0.837753195923569
exp_dropout_0.5,5,0.9092803466493363,0.35231316725978645,0.7211138942095182,0.2250688584794299,0.8105810108644308,0.35231316725978645,0.8376904571208418
exp_dropout_0.5,6,0.9075173520887804,0.3525806562682918,0.7229556505083248,0.22563017803631236,0.8061722563375846,0.3525806562682918,0.8379078002021509
exp_dropout_0.5,7,0.9061780582529663,0.3596802523568843,0.7368056578753499,0.23285064513134687,0.7899543378995434,0.3596802523568843,0.8376634867941212
exp_dropout_0.5,8,0.9037929668372591,0.354523652288763,0.7263739501989097,0.22747546833184656,0.8030231459612659,0.354523652288763,0.8379299676991593
exp_dropout_0.5,9,0.904465088647864,0.35760931289040315,0.7333136879328127,0.23083619702176403,0.793260903794678,0.35760931289040315,0.8377384022354605
exp_dropout_0.5,10,0.905002210945228,0.3629654230783424,0.7456460881096213,0.23703489492963178,0.7743662415367658,0.3629654230783424,0.8380816503523126
exp_dropout_0.5,11,0.902932896174984,0.36195150538422094,0.7433328421983203,0.23583599828170493,0.7779877184695324,0.36195150538422094,0.8379305653334456
exp_dropout_0.5,12,0.9021081081884935,0.35514995297641855,0.7272285251215559,0.22801681724662312,0.8027082349236341,0.35514995297641855,0.8378803435777243
exp_dropout_0.5,13,0.9013889780529867,0.3563846669252742,0.7310888463238544,0.22961919476506407,0.7956227365769171,0.3563846669252742,0.837809062571872
exp_dropout_0.5,14,0.9000964610565074,0.35712519865795517,0.7317960807425962,0.23019486432343836,0.7960951031333648,0.35712519865795517,0.8378267100596765
exp_dropout_0.5,15,0.9008330331095201,0.3542745888815492,0.7263444820981287,0.2273335713010887,0.8022358683671863,0.3542745888815492,0.8375284470400899
exp_hidden_256,1,0.9211414972491719,0.35515198261052483,0.7289966111684102,0.22844127728666788,0.7975122028027082,0.35515198261052483,0.8366540620092896
exp_hidden_256,2,0.9010714619918478,0.3571023532747377,0.7327243259171946,0.23041390349874227,0.793260903794678,0.3571023532747377,0.8372901368492678
exp_hidden_256,3,0.8980868994130456,0.36006311863434226,0.7370856048327685,0.23313054381646775,0.7904267044559912,0.36006311863434226,0.837461422418896
exp_hidden_256,4,0.8963145480787619,0.35872375084103547,0.7331810814792986,0.23140533625730994,0.7975122028027082,0.35872375084103547,0.8379396040721229
exp_hidden_256,5,0.8938960356935738,0.35312243221035333,0.7216148519227936,0.22562016012600078,0.8119981105337742,0.35312243221035333,0.8377173941745614
exp_hidden_256,6,0.8932586803382356,0.35425219941348973,0.7242227788419037,0.22682689758769992,0.8083766336010078,0.35425219941348973,0.8376953277762866
exp_hidden_256,7,0.892170946220589,0.3609972057916319,0.7405481066745249,0.2345562576629256,0.7831837505904582,0.3609972057916319,0.8372337813437971
exp_hidden_256,8,0.8909024196603187,0.3577802268121867,0.7338293796964785,0.2310588667462577,0.7923161706817824,0.3577802268121867,0.8374586773963186
exp_hidden_256,9,0.8897961226919356,0.3550847165188585,0.7246353322528363,0.22737316598904012,0.810108644307983,0.3550847165188585,0.8373950978104525
exp_hidden_256,10,0.88897497549966,0.3617697563114245,0.7426108737291881,0.23553758325404378,0.7795622736576917,0.3617697563114245,0.8375691015283111
exp_hidden_256,11,0.8889943107071909,0.3601369616147054,0.7384264034182997,0.23352341778068617,0.7866477720044087,0.3601369616147054,0.8374519562501297
exp_hidden_256,12,0.8875241180421463,0.3512997202701781,0.7198172977751583,0.22423028349954274,0.8107384663832468,0.3512997202701781,0.837222387900438
exp_hidden_256,13,0.8866135907481291,0.3522504892367906,0.7220126712833358,0.22523709167544784,0.807746811525744,0.3522504892367906,0.8372666256349138
exp_hidden_256,14,0.8860493795359462,0.3552410313901345,0.7288345366141152,0.2284504122921642,0.7982994803967879,0.3552410313901345,0.8370876104912219
exp_hidden_256,15,0.8848237381805704,0.3538963291929776,0.7256225136289967,0.22695919184726981,0.8030231459612659,0.3538963291929776,0.8370833822606413
exp_hidden_64x32,1,0.9486745067289842,0.3526606772633034,0.7239722999852659,0.22590641462658817,0.8034955125177138,0.3526606772633034,0.83558003769314
exp_hidden_64x32,2,0.9123927440512354,0.3538302277432712,0.7240901723883896,0.22656767864244995,0.8072744449692961,0.3538302277432712,0.8366084344871594
exp_hidden_64x32,3,0.909425178714253,0.35471960989202367,0.7270369824664801,0.22773827094234983,0.8017635018107385,0.35471960989202367,0.8369793183907512
exp_hidden_64x32,4,0.9067782147250384,0.3576154254378206,0.732473847060557,0.2306288217577804,0.7957801920957329,0.3576154254378206,0.8378350052747561
exp_hidden_64x32,5,0.9062327051201237,0.352292453793526,0.7196257551200825,0.2247264200104221,0.814832309872461,0.352292453793526,0.8376971961832622
exp_hidden_64x32,6,0.9045448298408064,0.3524676830724104,0.7202740533372625,0.22496516893068616,0.8135726657219335,0.3524676830724104,0.8377858495347957
exp_hidden_64x32,7,0.9034754886188107,0.3586457332051693,0.7345660822160012,0.2317140491305548,0.7931034482758621,0.3586457332051693,0.8376766756998002
exp_hidden_64x32,8,0.9019419878287924,0.35798659146536127,0.7333284219832031,0.23104395604395606,0.7945205479452054,0.35798659146536127,0.8378959844476261
exp_hidden_64x32,9,0.9012235170997595,0.35978233808727816,0.7347723589214675,0.23238077735918405,0.7964100141709967,0.35978233808727816,0.8381866113134975
exp_hidden_64x32,10,0.9009115290564751,0.36216907065911996,0.7426403418299691,0.2357611486165256,0.7808219178082192,0.36216907065911996,0.8380024554911609
exp_hidden_64x32,11,0.8999262003405606,0.36543867436011246,0.7472226315013998,0.23882040125694948,0.7778302629507164,0.36543867436011246,0.837980771732397
exp_hidden_64x32,12,0.9003201510293803,0.35434353234692817,0.7254604390747016,0.2271636751377288,0.8050700677058731,0.35434353234692817,0.8380895987603443
exp_hidden_64x32,13,0.8975762890498357,0.3562617604014217,0.7278031530867836,0.22875553765606121,0.8049126121870571,0.3562617604014217,0.8381545873298271
exp_hidden_64x32,14,0.8988178524524214,0.3548543689320388,0.7258582584352439,0.22753346080305928,0.8056998897811368,0.3548543689320388,0.8375776437314362
exp_hidden_64x32,15,0.8963843971153839,0.3539536644979173,0.723486076322381,0.2264957264957265,0.8094788222327193,0.3539536644979173,0.8377733900756756
exp_hidden_64x32,16,0.8965418123081929,0.3588873572968579,0.732739059967585,0.23138273630480358,0.7994016690284994,0.3588873572968579,0.8377541697987118
exp_hidden_256x128,1,0.9214974147822822,0.35390689941812137,0.7251510240165021,0.2268549353936326,0.8044402456306093,0.35390689941812137,0.8367678096021832
exp_hidden_256x128,2,0.9040055490657085,0.354847683961608,0.7266538971563282,0.22771702744923009,0.8033380569988978,0.354847683961608,0.8374114374133738
exp_hidden_256x128,3,0.9003243639896682,0.3592226098099238,0.7347576248710771,0.2320746907050545,0.7945205479452054,0.3592226098099238,0.8376227132909353
exp_hidden_256x128,4,0.8975292938206231,0.3594374643061108,0.7355827316929424,0.23240249249942302,0.7927885372382302,0.3594374643061108,0.8380979438849252
exp_hidden_256x128,5,0.895291481341607,0.3571000176397954,0.7315013997347871,0.23010821133036283,0.7968823807274446,0.3571000176397954,0.8377514644477897
exp_hidden_256x128,6,0.8944056795756535,0.35507044218161526,0.7275084720789745,0.22804031354983204,0.8016060462919226,0.35507044218161526,0.8374387814214895
exp_hidden_256x128,7,0.8932283416703367,0.3645423551009704,0.7500957713275379,0.23918387413962636,0.7660210990395213,0.3645423551009704,0.8370414173280757
exp_hidden_256x128,8,0.8912057533787988,0.3581216100485298,0.7349639015765433,0.23153232132145987,0.7901117934183594,0.3581216100485298,0.8374626867929317
exp_hidden_256x128,9,0.8898783447476697,0.3582678577835181,0.736452040665979,0.23199516773534057,0.7861754054479609,0.3582678577835181,0.8371180540073478
exp_hidden_256x128,10,0.888149665900309,0.3654670893156815,0.7493001326064536,0.23944487881157153,0.771532042198079,0.3654670893156815,0.8375298675412838
exp_hidden_256x128,11,0.886187115566796,0.3613881132828081,0.7405186385737439,0.23475925751436916,0.7846008502598016,0.3613881132828081,0.8370390792598945
exp_hidden_256x128,12,0.885140799359089,0.3554576910978295,0.7282893767496685,0.2284366576819407,0.8006613131790269,0.3554576910978295,0.8367550199725156
exp_hidden_256x128,13,0.8833590600525235,0.3546515691619487,0.7279210254899072,0.22791178188024974,0.7989293024720516,0.3546515691619487,0.8363687037951433
exp_hidden_256x128,14,0.8803646240943083,0.35991052745508334,0.7385884779725946,0.23344409603594327,0.7853881278538812,0.35991052745508334,0.8359442746749294
exp_hidden_256x128,15,0.8801243892586481,0.3549246407290571,0.7288345366141152,0.22827900266017404,0.7971972917650764,0.3549246407290571,0.8356964842383018
exp_hidden_128x64x32,1,0.9434609431442421,0.35165587862598036,0.7210696920583468,0.22470238095238096,0.8083766336010078,0.35165587862598036,0.8365488169478661
exp_hidden_128x64x32,2,0.9133249422074905,0.3531029740416022,0.7227788419036393,0.22587314155010116,0.8085340891198236,0.3531029740416022,0.8373097410454734
exp_hidden_128x64x32,3,0.9109274861500606,0.35809225957779517,0.73387358184765,0.23123881213567724,0.793260903794678,0.35809225957779517,0.8376448359973656
exp_hidden_128x64x32,4,0.9070906816276094,0.3610990600144613,0.7396198614999263,0.2343610680932939,0.7863328609667769,0.3610990600144613,0.8379312986191968
exp_hidden_128x64x32,5,0.9047171137444615,0.3589525228869491,0.7338146456460881,0.23168888278136596,0.7964100141709967,0.3589525228869491,0.8377391355212118
exp_hidden_128x64x32,6,0.9037945839623065,0.3572392245970319,0.7332547517312509,0.2306211322484529,0.7921587151629664,0.3572392245970319,0.8378361314378646
exp_hidden_128x64x32,7,0.9017408372704933,0.3669912476793089,0.7538382201267129,0.24164255064364834,0.7625570776255708,0.3669912476793089,0.837304400728823
exp_hidden_128x64x32,8,0.9009973989357278,0.358290109103917,0.7356858700456755,0.23180892427328273,0.7885372382301999,0.358290109103917,0.8375586333303241
exp_hidden_128x64x32,9,0.9012280943320525,0.36352224478493633,0.7459997053189922,0.23743609530240184,0.7751535191308455,0.36352224478493633,0.8373114865982918
exp_hidden_128x64x32,10,0.9007236330690215,0.36626686656671664,0.7508766759982319,0.2403463033105416,0.769327664934656,0.36626686656671664,0.8375662720435008
exp_hidden_128x64x32,11,0.8978240507292247,0.36636613980157684,0.7525121555915721,0.24089691437642624,0.764603999370178,0.36636613980157684,0.8372491073999209
exp_hidden_128x64x32,12,0.8976890355204149,0.35928445452254976,0.737719168999558,0.23287607316162748,0.7858604944103291,0.35928445452254976,0.8370033747704281
exp_hidden_256x128x64,1,0.9284265552660953,0.3534755677907777,0.7231766612641816,0.2261658373332159,0.8086915446386396,0.3534755677907777,0.8367668690000413
exp_hidden_256x128x64,2,0.9085542021352371,0.35493429079373934,0.7273463975246796,0.22792800859598855,0.8016060462919226,0.35493429079373934,0.837317912126665
exp_hidden_256x128x64,3,0.9044171087383647,0.3532971188888125,0.7228525121555915,0.2259951616450407,0.8090064556762715,0.3532971188888125,0.8374918672147528
